Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT25,OUT010,625.7649
NCR30,OUT046,1175.0475
DRL23,OUT019,402.7717
NCR05,OUT049,3175.446
NCE19,OUT018,812.29956
FDY07,OUT035,727.2553
FDB10,OUT017,4263.064
FDP57,OUT013,1690.2297
FDU48,OUT019,603.8494
FDH48,OUT035,1407.1584
FDO33,OUT035,1942.3735
NCU29,OUT045,2380.9048
FDW35,OUT046,763.36957
FDH05,OUT010,885.30817
FDP26,OUT049,1688.7704
DRG27,OUT035,761.29144
FDQ33,OUT046,2322.5945
FDH20,OUT010,332.6144
FDV14,OUT046,1390.812
DRD01,OUT046,958.8022
NCI17,OUT049,1610.395
FDF39,OUT010,1131.454
FDX37,OUT046,1649.158
NCX17,OUT035,3376.8928
FDN03,OUT013,3910.3528
NCS41,OUT010,791.1694
FDH34,OUT045,3101.1033
NCX53,OUT018,1966.3561
FDY31,OUT046,2301.152
FDD20,OUT017,2118.5947
FDE51,OUT045,684.27686
FDV27,OUT046,1392.2123
FDF16,OUT035,2445.4485
FDZ02,OUT049,1553.4917
NCK05,OUT045,1023.9472
FDM12,OUT027,5052.35
NCA05,OUT018,2136.7346
FDX33,OUT045,2538.1914
FDM25,OUT049,3033.7104
FDE41,OUT018,1193.1237
FDW14,OUT045,1298.355
NCD30,OUT046,1595.1954
FDB23,OUT010,1180.1241
FDF45,OUT046,973.99457
FDW20,OUT017,1977.602
FDF47,OUT045,2904.5742
NCR05,OUT019,413.15817
DRB01,OUT046,3046.971
FDE36,OUT013,2688.685
FDU56,OUT049,3191.8096
FDB23,OUT049,3815.4512
FDN48,OUT049,1422.0931
FDS43,OUT013,3012.6277
NCN05,OUT013,2874.1833
NCL53,OUT049,3036.8372
FDL56,OUT046,1387.7386
FDH17,OUT018,1286.1233
FDP37,OUT046,1986.446
FDG09,OUT019,516.18866
FDA55,OUT045,4027.2349
FDX31,OUT049,3768.0981
FDJ41,OUT045,3922.0432
DRC24,OUT045,2372.0254
FDQ21,OUT035,1977.4283
NCT54,OUT045,1532.6018
FDH08,OUT049,4094.7485
FDY38,OUT018,3270.3691
DRM11,OUT010,1160.4786
FDG32,OUT049,3600.3494
NCH18,OUT046,4037.972
FDI20,OUT035,4029.8682
FDA33,OUT018,2016.0881
FDN45,OUT013,3384.5303
FDT45,OUT010,-98.97151
FDR32,OUT035,4147.302
FDA48,OUT017,3783.2869
FDN23,OUT017,2432.8042
NCR18,OUT035,690.69135
FDD45,OUT046,1593.5015
FDI22,OUT018,2984.2986
FDT09,OUT013,2108.0688
DRC24,OUT027,3676.3796
FDT39,OUT046,2325.4712
FDX28,OUT045,1549.1754
FDA50,OUT018,1233.7289
FDT33,OUT027,4228.992
FDQ60,OUT049,2031.0281
NCM19,OUT018,1566.467
FDF40,OUT046,3614.9285
NCI30,OUT035,4454.4956
FDK34,OUT049,4043.2346
FDA38,OUT027,6172.1543
FDT02,OUT045,635.33075
FDC11,OUT017,1292.869
FDD08,OUT046,762.40857
NCS29,OUT046,4282.528
DRI03,OUT010,680.1296
FDK48,OUT035,1247.9358
FDM52,OUT049,2447.1584
FDP49,OUT035,931.6806
DRA24,OUT046,2630.9883
NCJ43,OUT049,2981.8445
FDE11,OUT045,3118.279
FDP01,OUT049,2312.957
FDQ59,OUT018,1181.8785
FDA43,OUT019,516.18866
FDL14,OUT017,2535.7354
FDV50,OUT010,650.9534
FDT01,OUT027,5500.429
NCC42,OUT035,2186.7034
FDO28,OUT046,1830.2981
FDD32,OUT019,238.07135
FDV45,OUT035,3332.9585
NCW17,OUT019,773.26666
NCJ17,OUT027,2287.2122
NCF18,OUT049,3150.9133
FDP01,OUT045,2149.2866
FDH24,OUT045,2161.8367
FDI38,OUT027,5589.999
FDX03,OUT035,692.63586
FDY28,OUT046,3323.0867
FDN34,OUT018,2461.8425
FDJ02,OUT045,2400.8206
FDW40,OUT019,665.3266
FDX03,OUT017,674.75183
FDE17,OUT027,3663.8296
FDT58,OUT046,2598.4666
FDI38,OUT013,3542.4502
FDW22,OUT035,4208.682
FDS15,OUT027,2616.3306
NCX06,OUT013,3005.0327
DRK47,OUT035,4320.9194
FDC23,OUT027,4564.759
FDM56,OUT010,374.901
FDP21,OUT046,3050.2256
FDP58,OUT046,3285.4888
FDA27,OUT019,831.41296
FDK41,OUT019,166.62613
NCH42,OUT046,3964.0723
FDG29,OUT045,700.495
FDW15,OUT018,2090.647
FDD28,OUT018,843.35944
FDQ37,OUT049,3062.3862
FDC23,OUT035,3140.7454
FDV13,OUT035,1498.4926
FDK33,OUT046,3499.3914
FDO33,OUT013,1869.6271
FDN21,OUT017,2762.7148
NCW06,OUT027,5326.6333
FDI38,OUT035,4016.8599
FDC21,OUT027,2712.0725
NCS05,OUT046,2065.006
NCN53,OUT049,772.7911
FDV40,OUT010,61.741905
FDG60,OUT017,3931.0828
NCY30,OUT027,5055.605
FDM40,OUT045,2097.7024
NCO30,OUT046,3014.2239
FDK10,OUT046,2824.8647
FDM36,OUT045,2928.5125
FDN10,OUT013,1870.3312
FDM46,OUT018,1185.6833
FDX50,OUT049,1744.4508
FDP33,OUT045,3957.75
FDO12,OUT045,3116.76
FDC28,OUT013,1728.4553
FDO31,OUT045,1293.5153
FDX45,OUT035,2597.2585
FDV21,OUT049,2048.4229
FDH04,OUT049,1446.2947
NCG54,OUT013,2598.4666
FDO13,OUT046,2629.8096
FDA09,OUT027,4557.4927
FDC38,OUT017,2172.111
NCO42,OUT046,2221.9114
FDL45,OUT049,2069.5645
NCK31,OUT013,925.3991
FDM39,OUT017,3039.4546
FDC22,OUT010,641.06665
FDF46,OUT046,1856.2852
FDQ37,OUT045,2879.2952
FDH41,OUT010,714.2653
FDQ04,OUT046,760.2869
NCQ02,OUT027,5062.6704
FDJ57,OUT027,5055.605
NCE07,OUT049,2126.9097
FDE56,OUT013,1001.8753
FDI20,OUT049,3800.9016
FDK36,OUT018,694.8685
FDP08,OUT027,5548.6577
FDF44,OUT017,2131.6863
NCU53,OUT017,2821.0962
FDF47,OUT035,3246.8408
FDS55,OUT010,572.3858
FDZ52,OUT010,314.62277
FDL04,OUT018,1377.0995
NCM26,OUT035,2414.0278
FDX43,OUT049,2802.1804
FDP52,OUT049,4072.3853
DRK49,OUT045,691.91095
FDE38,OUT013,2621.1956
DRF13,OUT035,2437.4714
FDK41,OUT010,109.31868
FDJ04,OUT027,3270.6667
FDZ44,OUT018,1595.395
FDS11,OUT013,3705.852
FDA55,OUT049,4100.7656
NCW53,OUT046,2988.095
FDB49,OUT027,2585.6553
FDD23,OUT017,3312.528
NCV42,OUT045,1724.7291
NCZ29,OUT018,1760.3313
FDQ26,OUT013,926.3593
FDV08,OUT017,675.95013
FDC53,OUT049,1598.4067
FDV58,OUT010,112.288734
NCP02,OUT019,-9.016028
DRI37,OUT045,882.4211
FDQ12,OUT049,4086.4966
FDE33,OUT046,1357.6981
FDX27,OUT045,1281.6056
FDM22,OUT017,814.465
NCH30,OUT019,523.31635
FDC04,OUT017,4216.207
FDO38,OUT046,1375.6223
FDV52,OUT027,3045.8975
FDB32,OUT013,1536.1808
FDV43,OUT018,630.37787
FDI24,OUT018,2375.3413
FDR40,OUT017,1418.8281
FDW02,OUT049,2083.85
FDE44,OUT049,852.857
FDL38,OUT046,1502.5393
NCT54,OUT010,331.0885
DRJ39,OUT010,1055.1849
FDW55,OUT049,4070.782
DRF13,OUT019,581.8401
NCW17,OUT049,2090.1519
FDP13,OUT035,672.6231
FDS08,OUT018,2413.026
NCP17,OUT035,1069.4464
NCO53,OUT035,3215.5283
FDH19,OUT045,2914.852
FDJ04,OUT017,1947.396
FDG10,OUT049,922.2396
FDA40,OUT010,200.65196
FDI53,OUT045,2674.5403
FDU09,OUT010,-107.04828
FDK60,OUT045,1541.1934
FDR43,OUT017,624.8518
FDW22,OUT017,4084.174
DRP47,OUT010,1091.2445
DRG48,OUT010,558.949
FDA14,OUT035,2415.1025
FDU49,OUT013,1417.6516
FDK28,OUT045,4160.3413
FDT19,OUT046,2834.896
NCQ42,OUT045,1784.2428
FDD03,OUT045,3718.755
NCM53,OUT013,1701.8346
NCX53,OUT045,2165.432
FDV14,OUT027,2231.2297
NCZ54,OUT017,2778.0962
FDB39,OUT013,938.90955
DRC24,OUT046,2322.713
FDY36,OUT013,1227.5428
FDN01,OUT035,3156.0715
DRH25,OUT046,1022.46497
FDV08,OUT046,808.6971
NCP53,OUT049,4051.8262
FDU52,OUT010,609.91113
NCI42,OUT045,3578.5938
FDZ14,OUT035,2049.9727
FDF11,OUT046,3803.107
FDQ13,OUT018,1179.1027
FDO32,OUT010,-321.25272
DRJ37,OUT018,2087.0176
FDY43,OUT046,2607.058
NCT41,OUT017,2463.1887
NCV17,OUT045,2115.9155
FDM04,OUT027,1801.8271
DRB48,OUT018,573.8771
FDM24,OUT013,2305.1997
FDT37,OUT049,4214.866
NCO05,OUT010,294.07785
FDL13,OUT046,3703.3345
FDL15,OUT017,2455.5278
FDB11,OUT018,3173.8997
FDL14,OUT019,581.8401
FDY10,OUT019,523.31635
FDJ40,OUT049,1797.0459
NCW18,OUT046,3837.79
NCY06,OUT013,2004.6484
DRE13,OUT018,1189.4976
FDA26,OUT045,3665.8545
NCE19,OUT010,-107.563034
FDE33,OUT035,1389.7764
DRL59,OUT027,1805.0819
FDY07,OUT046,902.77985
FDF57,OUT018,2452.547
FDM58,OUT035,1821.1173
FDP26,OUT027,2633.4417
FDY32,OUT046,2629.8096
FDD51,OUT010,-195.41304
FDU22,OUT018,1557.1714
FDZ49,OUT018,3389.9517
NCI42,OUT017,3881.0908
FDT04,OUT027,1108.2936
NCU41,OUT045,3091.0588
FDS56,OUT045,4000.34
NCN42,OUT017,2457.8643
FDK34,OUT046,3832.4531
FDB03,OUT017,3896.5315
DRJ25,OUT035,766.6447
FDT25,OUT027,3374.055
FDN20,OUT013,2600.16
FDP09,OUT013,3481.185
FDM20,OUT019,792.37427
NCG55,OUT046,1882.1775
NCP14,OUT045,1612.9667
NCH06,OUT046,3493.799
FDV52,OUT013,1791.1644
NCL07,OUT035,690.69135
DRJ11,OUT027,4957.3823
DRO59,OUT013,1219.9149
FDW15,OUT010,598.372
NCQ30,OUT035,2098.3555
NCN54,OUT019,143.92535
FDY01,OUT027,3045.8975
FDX39,OUT035,3959.1033
FDH53,OUT027,2187.8662
FDA57,OUT035,675.31
NCC07,OUT010,360.23132
FDU28,OUT013,2998.5164
FDK36,OUT010,-222.29164
FDR36,OUT018,548.9499
NCQ17,OUT035,2455.2021
FDS28,OUT019,-9.016028
FDE08,OUT045,2356.6697
FDU22,OUT046,1941.1473
FDG41,OUT045,1651.7914
FDO31,OUT010,164.0732
FDM21,OUT019,571.8543
FDU40,OUT017,2763.7942
FDV36,OUT018,1806.4188
FDT10,OUT027,1792.5315
FDX38,OUT045,762.94116
NCU30,OUT027,4035.7246
NCV06,OUT049,3185.7659
FDT16,OUT035,4038.2212
NCP41,OUT027,2623.5967
FDZ56,OUT017,2958.766
FDC22,OUT035,3210.7253
FDU10,OUT035,658.5096
FDS46,OUT045,1892.3942
FDO08,OUT049,2732.717
NCV42,OUT018,1418.9696
FDP33,OUT035,4095.8894
FDJ12,OUT046,3509.931
FDH04,OUT045,1388.1177
NCU54,OUT013,3355.6953
FDO36,OUT010,732.54724
FDT37,OUT027,6273.0913
FDD14,OUT010,620.2111
FDA16,OUT013,3703.5103
NCS42,OUT019,223.74426
FDP10,OUT019,257.5133
FDQ28,OUT049,2434.6084
FDK57,OUT010,511.2485
FDK02,OUT013,1861.0355
FDW47,OUT018,1727.3599
NCC42,OUT018,1899.6405
FDQ37,OUT018,2913.6995
FDL40,OUT046,1622.8802
DRE13,OUT010,183.96136
FDQ34,OUT027,2649.1653
NCB54,OUT046,1987.1501
FDS48,OUT049,2454.2236
FDO15,OUT045,1155.4755
NCT30,OUT013,845.0741
FDU49,OUT027,2266.9275
FDE21,OUT046,1873.5859
FDS49,OUT019,238.07135
FDT38,OUT027,2221.9343
FDZ01,OUT045,1620.5946
FDC41,OUT035,1307.2051
DRG13,OUT010,627.7711
NCZ42,OUT018,3158.3965
NCM07,OUT045,1330.798
NCV17,OUT018,1840.3678
DRK39,OUT035,1423.5618
FDS37,OUT018,1632.5062
FDV12,OUT019,343.15625
NCG19,OUT018,3458.12
FDS51,OUT013,1047.1598
NCO14,OUT046,768.29205
FDC38,OUT046,2061.047
FDN15,OUT046,2093.8225
NCH42,OUT013,3905.6736
FDQ22,OUT046,771.78375
FDC05,OUT013,3009.373
FDZ31,OUT013,3017.9646
DRJ23,OUT049,3154.168
FDC52,OUT035,2511.7993
DRD12,OUT010,174.66579
FDV55,OUT017,2430.5894
FDD32,OUT046,1388.1727
FDR01,OUT049,3684.5708
FDY08,OUT019,557.86285
FDQ45,OUT045,3135.5745
DRN11,OUT027,3696.6643
NCS05,OUT018,1915.5801
FDY32,OUT035,2764.7224
NCD31,OUT045,2681.8064
NCE06,OUT049,2689.335
NCP14,OUT046,1673.8663
NCF18,OUT019,516.18866
FDF14,OUT018,2165.9817
FDB22,OUT017,2455.7168
NCH54,OUT049,2596.3682
FDU27,OUT035,744.92303
FDS58,OUT027,3914.118
NCU29,OUT035,2475.9487
FDJ57,OUT013,3224.6345
FDL56,OUT049,1385.0161
FDH60,OUT035,3220.8752
FDN24,OUT018,772.6691
FDD02,OUT017,2102.2524
FDP15,OUT017,4280.84
FDB28,OUT027,5349.6406
DRC49,OUT045,2367.84
NCG30,OUT018,1733.6196
FDJ14,OUT049,1365.832
FDL52,OUT045,681.09247
NCG19,OUT027,5632.025
NCN41,OUT035,2081.7905
FDW22,OUT013,3767.3718
FDI02,OUT013,1869.6271
FDV51,OUT045,2695.682
FDV48,OUT046,1359.2589
NCL17,OUT019,690.5709
FDP46,OUT045,1392.1239
FDU10,OUT045,664.519
FDT37,OUT010,1448.199
FDI27,OUT035,778.1657
FDN51,OUT046,3996.0815
FDW07,OUT035,1393.4971
FDN45,OUT049,3726.5085
DRN37,OUT027,4163.493
DRF48,OUT049,3132.064
FDP38,OUT019,-113.977715
NCX18,OUT027,5228.04
FDK45,OUT018,1750.7463
FDZ37,OUT049,1389.4897
FDS50,OUT018,3278.364
NCR54,OUT018,2472.7397
NCS17,OUT035,1651.0002
FDV31,OUT046,2797.298
DRE27,OUT017,1620.0499
FDN60,OUT013,2501.5374
FDK26,OUT013,2969.2456
FDX37,OUT018,1266.1719
FDW31,OUT046,2974.0952
FDX26,OUT018,2506.2065
DRL49,OUT019,690.5709
FDU49,OUT017,1462.4147
FDY58,OUT046,3875.715
FDN03,OUT045,3914.7358
NCV06,OUT010,801.4897
FDH53,OUT045,1092.3566
FDG31,OUT018,894.60425
NCC06,OUT045,2037.617
FDS13,OUT049,2863.0107
FDP16,OUT035,4080.012
FDA35,OUT013,1969.9291
DRP47,OUT018,3499.5786
FDY28,OUT010,916.15955
FDY20,OUT035,1452.827
NCH30,OUT017,1821.1173
NCR29,OUT019,-9.016028
NCP05,OUT013,2336.7407
NCF30,OUT019,524.2257
FDA08,OUT035,2929.5054
FDN51,OUT027,6505.367
FDH12,OUT046,1691.9612
FDY39,OUT017,3324.8894
NCO53,OUT045,3081.1958
FDB40,OUT046,2349.4688
FDH02,OUT049,1417.249
FDY11,OUT027,1854.1802
FDQ09,OUT019,523.31635
FDP16,OUT013,3597.0964
NCF55,OUT018,591.8559
FDY09,OUT027,4570.043
FDY39,OUT045,3144.6887
NCU53,OUT049,2663.3525
NCT41,OUT049,2434.6084
FDJ45,OUT046,746.53217
FDR28,OUT013,2650.4365
FDN08,OUT013,1861.5503
FDJ07,OUT049,1923.0669
FDZ09,OUT027,4106.055
FDQ14,OUT017,2433.399
FDY12,OUT027,1594.9304
FDK57,OUT046,1961.3375
FDD20,OUT049,2114.7197
FDS36,OUT018,1482.9569
FDI40,OUT049,1671.1437
FDJ40,OUT045,1738.8689
FDE08,OUT013,2307.3572
DRK01,OUT013,1594.0162
FDC58,OUT049,741.4964
FDE50,OUT046,3014.6233
FDX48,OUT035,2471.4675
DRM35,OUT018,2475.6357
FDG41,OUT013,1712.691
FDB52,OUT046,3575.8833
FDV19,OUT045,2559.333
DRG48,OUT017,2461.9158
FDI26,OUT013,2766.466
FDU11,OUT019,656.93384
FDF59,OUT019,760.71643
FDR07,OUT049,1100.8433
NCE06,OUT017,2691.6438
FDE10,OUT046,2047.7056
NCO55,OUT046,1712.691
FDZ13,OUT013,918.5979
FDT50,OUT017,1576.6852
FDH12,OUT010,358.53766
FDD21,OUT045,1875.2186
NCM05,OUT013,4272.717
FDK04,OUT013,1021.7015
FDN33,OUT017,1609.1282
NCM18,OUT010,-58.464832
DRC25,OUT049,1342.3386
FDT47,OUT017,1741.1108
FDD45,OUT027,2693.193
NCD07,OUT018,1591.5051
NCY54,OUT010,610.6958
FDL12,OUT049,967.30786
FDL02,OUT017,1768.1757
FDC60,OUT035,1390.8225
FDR37,OUT017,3132.3628
FDY16,OUT017,3451.9744
FDU26,OUT045,1952.2507
FDN24,OUT013,967.39374
FDH44,OUT013,2324.2878
FDE23,OUT010,-196.16135
FDW60,OUT017,3065.8616
FDQ55,OUT049,1928.4731
FDV32,OUT027,1914.2559
FDV03,OUT010,606.1438
FDY14,OUT010,217.91386
NCL55,OUT027,6272.824
DRF25,OUT017,658.9762
FDX03,OUT046,773.62897
FDF40,OUT045,3636.3762
FDX24,OUT010,204.61067
FDA25,OUT049,1679.7352
FDH21,OUT018,2561.4011
FDB47,OUT010,784.47186
FDT34,OUT019,257.5133
FDS39,OUT010,484.573
NCU05,OUT046,1359.2589
FDE02,OUT049,1471.3667
FDL25,OUT035,1416.8096
FDC50,OUT049,1599.3704
FDZ32,OUT049,1702.3037
FDV14,OUT045,1288.3107
FDR07,OUT045,937.1724
FDB26,OUT049,953.1483
NCR50,OUT045,2374.0652
FDP01,OUT018,2365.9026
FDH57,OUT045,2079.2725
FDM60,OUT027,1108.2936
FDA45,OUT017,3009.1045
FDU55,OUT017,4406.5347
FDH40,OUT035,1387.2703
FDG40,OUT019,-113.12876
FDT12,OUT049,3963.1338
DRL59,OUT045,906.81
FDT47,OUT018,1547.4065
FDI60,OUT017,1138.7333
DRF51,OUT027,1176.3462
NCK31,OUT049,856.8157
FDB08,OUT045,2533.3467
FDM44,OUT035,1763.3899
FDD46,OUT018,2144.5547
FDR27,OUT019,603.8494
FDV56,OUT010,379.67944
FDM02,OUT049,1376.4246
FDU45,OUT018,1582.4066
FDZ10,OUT017,2062.2913
NCK31,OUT010,-203.22916
FDR27,OUT035,2177.408
FDF33,OUT013,1900.1649
FDJ36,OUT046,1682.4579
FDP33,OUT049,4031.2808
FDG17,OUT046,4129.5845
FDG47,OUT027,4733.548
NCW29,OUT046,1998.9965
DRH59,OUT017,1210.9407
FDR32,OUT017,4088.9033
FDP48,OUT035,3350.126
FDG17,OUT035,4297.0024
DRJ59,OUT017,682.0998
FDY48,OUT027,2628.8806
FDB02,OUT046,2809.8481
FDN10,OUT019,523.31635
NCD55,OUT035,690.69135
FDX34,OUT013,1943.943
FDZ38,OUT045,2959.4536
DRF37,OUT049,4172.352
DRL47,OUT019,656.93384
FDL27,OUT035,1158.4432
NCP53,OUT035,4264.59
FDT03,OUT019,490.0972
FDJ28,OUT035,3328.4678
FDF40,OUT018,3342.966
FDA32,OUT035,3975.043
NCP02,OUT017,923.58154
FDZ31,OUT045,3106.4402
NCQ29,OUT013,3853.5764
FDP57,OUT010,374.901
FDL32,OUT027,3167.6218
DRB01,OUT035,3346.413
FDJ40,OUT046,1721.9867
FDO24,OUT018,2180.0056
FDO11,OUT018,3166.5637
FDA56,OUT035,2092.918
FDF02,OUT045,1621.5582
FDA10,OUT013,1891.4664
NCI55,OUT017,2080.2708
FDZ40,OUT010,-107.563034
FDV08,OUT049,724.10175
FDN48,OUT013,1424.8158
FDU57,OUT017,2465.842
DRF49,OUT013,1843.641
FDS02,OUT035,3189.925
FDS43,OUT046,3012.6277
FDT16,OUT013,4044.49
FDX19,OUT027,5798.599
FDK15,OUT046,1593.5015
DRA12,OUT049,2168.4292
FDY35,OUT017,809.85004
NCU42,OUT013,2611.0166
FDD26,OUT013,3009.373
FDR11,OUT018,2228.3386
NCP53,OUT045,3974.2288
FDP34,OUT045,2367.84
NCV41,OUT019,402.7717
FDN20,OUT018,2434.449
FDZ16,OUT018,2918.161
FDZ28,OUT049,2060.9739
NCL55,OUT013,3995.2263
NCJ17,OUT046,1379.6619
FDT37,OUT046,4143.8594
FDV51,OUT049,2808.999
FDZ28,OUT035,2077.978
FDN27,OUT013,1681.497
FDS14,OUT019,531.2501
FDZ58,OUT045,1981.8811
FDD46,OUT046,2317.844
FDJ03,OUT035,757.6251
FDU03,OUT010,699.489
FDA33,OUT027,3676.3796
NCW53,OUT035,3308.002
NCC55,OUT017,650.6145
FDP52,OUT019,543.63477
FDE39,OUT049,2029.0448
FDB44,OUT035,4048.3157
FDG59,OUT013,754.09436
FDI05,OUT013,1219.9149
FDF59,OUT045,2013.6531
FDM39,OUT019,452.1595
FDB14,OUT013,1450.7699
NCS05,OUT019,703.12115
DRJ35,OUT045,909.8349
FDO31,OUT019,247.36685
FDA31,OUT046,2792.5476
FDX40,OUT049,730.59106
FDW56,OUT045,3135.4465
FDH09,OUT018,872.54956
FDA52,OUT019,351.89447
FDF20,OUT019,516.18866
FDE40,OUT046,961.66064
NCU17,OUT046,1617.489
NCP14,OUT035,1744.1029
FDN25,OUT027,1792.5315
FDU39,OUT049,960.40985
NCM05,OUT017,4040.7659
FDU07,OUT017,2454.5972
FDF28,OUT049,2092.9727
FDR57,OUT049,2565.5361
FDJ33,OUT013,1961.3375
DRH23,OUT035,923.7302
FDQ52,OUT046,3742.0574
DRK13,OUT035,3449.021
FDP09,OUT046,3551.3916
FDR08,OUT027,2795.76
FDV50,OUT045,1966.3942
FDT13,OUT049,3256.866
FDJ27,OUT027,2649.1653
FDH21,OUT046,2419.891
FDW14,OUT027,2234.4844
FDL52,OUT049,747.16455
FDW28,OUT017,3199.3987
FDL40,OUT049,1620.1576
FDE24,OUT046,2061.047
FDX35,OUT049,4017.8557
FDP46,OUT017,1415.75
FDX56,OUT045,3802.8926
FDQ45,OUT049,3076.853
FDK50,OUT027,3914.118
FDY26,OUT045,3483.1643
FDQ09,OUT017,1927.6326
FDN39,OUT049,2933.5232
FDP13,OUT017,672.6231
FDR51,OUT013,2369.6157
FDZ49,OUT010,581.55725
FDL28,OUT018,3287.5664
FDZ10,OUT035,2062.2913
FDK38,OUT013,2305.1997
DRL49,OUT027,3466.6548
FDR15,OUT013,2335.1445
FDQ24,OUT035,4310.961
FDD56,OUT013,2805.8896
NCR42,OUT046,761.57916
FDH52,OUT045,1040.0325
FDH57,OUT019,603.8494
FDR15,OUT010,589.78046
FDJ34,OUT035,2061.36
FDW37,OUT035,1526.8247
FDQ23,OUT018,1418.9696
FDP34,OUT013,2492.9458
FDE04,OUT027,4540.697
FDC48,OUT045,1305.626
FDA47,OUT019,420.5501
FDI35,OUT018,2465.0972
NCV05,OUT013,2335.1445
FDR28,OUT045,2695.682
FDH31,OUT017,1717.497
FDP59,OUT019,390.2214
FDS19,OUT018,1124.0782
FDM60,OUT045,680.06476
FDJ44,OUT018,2412.7803
DRH51,OUT017,1395.1458
DRC25,OUT017,1357.5997
DRE25,OUT013,1482.6809
NCX05,OUT049,1929.4368
FDR11,OUT017,2627.859
DRP47,OUT045,3893.8386
DRC49,OUT019,581.8401
FDQ47,OUT027,1180.6929
FDL20,OUT013,1744.304
FDM34,OUT035,2168.7344
NCN55,OUT013,3837.79
FDD41,OUT035,1744.6494
FDE52,OUT049,1402.2006
NCT18,OUT019,484.6024
FDJ32,OUT018,843.35944
FDE16,OUT046,3562.2483
FDZ09,OUT045,2694.9707
DRZ11,OUT046,1961.3375
FDK41,OUT049,1385.0161
FDE56,OUT049,975.07965
FDH34,OUT013,3012.6277
DRI49,OUT013,1342.6062
DRI59,OUT046,3767.3718
DRC36,OUT049,2995.9846
FDS15,OUT019,390.2214
FDI07,OUT018,2669.1995
FDZ15,OUT018,1579.9023
NCX41,OUT027,5662.501
NCO29,OUT019,553.2582
FDF57,OUT013,2607.058
FDI33,OUT035,1486.6538
DRJ47,OUT049,2971.452
FDB34,OUT046,1400.2891
FDY22,OUT027,3499.4895
DRL11,OUT017,2742.7456
FDY46,OUT035,3305.7383
FDG17,OUT013,3896.3796
FDE52,OUT018,1239.0814
DRP47,OUT027,5413.2607
FDO01,OUT010,455.4611
FDL09,OUT046,2587.6099
FDR57,OUT013,2312.7183
DRD37,OUT035,795.6509
FDQ36,OUT027,1187.2106
FDL33,OUT049,3158.0513
FDL48,OUT045,779.29865
FDL28,OUT049,4416.6255
NCN29,OUT046,899.26855
FDO13,OUT035,2907.397
FDB38,OUT045,2717.1113
FDI36,OUT035,3359.878
FDI58,OUT035,1464.5869
FDH22,OUT018,1750.0094
FDQ27,OUT013,1730.0027
FDT33,OUT046,2679.4429
FDC56,OUT045,1863.183
FDF14,OUT046,2335.6592
FDQ39,OUT017,3236.2566
NCM43,OUT017,2903.6257
FDS46,OUT035,2091.0864
FDI22,OUT049,3678.4548
NCE43,OUT045,2729.6807
FDZ36,OUT010,773.7747
FDR13,OUT019,532.61194
FDP46,OUT018,1158.7899
FDW56,OUT019,516.18866
FDB40,OUT017,2482.5803
FDM28,OUT018,2461.8425
FDV49,OUT013,5304.3853
NCS53,OUT018,2112.6604
FDO03,OUT049,4086.4966
FDT15,OUT035,3277.2502
FDD33,OUT049,3840.0786
FDX13,OUT017,4521.329
FDH60,OUT013,2998.5164
DRH51,OUT046,1363.0675
NCL07,OUT049,757.1536
FDW51,OUT045,3565.5735
FDF21,OUT019,516.18866
FDH26,OUT019,690.5709
FDJ03,OUT049,811.8226
FDU35,OUT017,1651.6404
DRL01,OUT018,3202.0525
FDE59,OUT045,664.519
FDI60,OUT035,1151.3774
DRH39,OUT035,1289.0231
FDK36,OUT049,834.49854
FDN52,OUT045,1318.2476
FDU12,OUT017,4168.989
NCT05,OUT027,6133.1367
FDS37,OUT027,3025.6128
FDK24,OUT017,801.313
DRF36,OUT013,3021.2192
FDN46,OUT010,208.43481
NCN06,OUT045,2674.5403
FDD59,OUT035,1387.2703
FDM14,OUT045,1668.0109
FDO10,OUT018,837.673
FDU35,OUT013,1576.1069
NCA30,OUT018,2586.9954
NCO41,OUT049,1672.9031
FDI24,OUT046,2797.298
FDZ16,OUT046,3129.6099
FDV47,OUT046,1375.6223
FDV16,OUT045,702.7602
FDZ22,OUT035,1407.811
FDO20,OUT010,1141.674
FDW38,OUT013,1050.1606
FDW52,OUT045,2695.682
FDT43,OUT019,-101.42747
NCS29,OUT045,4548.033
NCC31,OUT017,2535.7354
FDA21,OUT017,3335.533
FDQ55,OUT046,1868.6635
NCE54,OUT049,1172.6675
FDD45,OUT017,1703.1487
NCP17,OUT017,1138.0931
FDR47,OUT035,3265.335
DRM35,OUT013,2797.298
FDR47,OUT019,516.18866
FDX19,OUT010,832.8017
FDV22,OUT027,3671.4568
FDQ46,OUT027,2616.3306
DRO47,OUT045,1862.6682
FDB44,OUT010,896.9015
FDN02,OUT010,740.746
FDW10,OUT045,2647.1765
FDJ41,OUT019,1037.2063
FDM50,OUT046,971.3524
FDW10,OUT035,3014.605
FDY48,OUT049,1692.2856
NCE30,OUT027,5389.951
FDO04,OUT045,894.9713
FDQ26,OUT010,-140.00598
NCX29,OUT018,1981.7512
FDE39,OUT046,1841.6577
NCR54,OUT027,5382.0835
NCP55,OUT027,1800.1594
FDX22,OUT017,4019.2632
FDI05,OUT035,1253.8745
FDC51,OUT027,3409.2766
FDC10,OUT013,1861.0355
FDJ46,OUT045,2928.707
